base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_pred_h4,y_pred_h5,y_pred_h6,y_pred_h7,y_pred_h8,y_pred_h9,y_pred_h10,y_pred_h11,y_pred_h12,y_pred_h13,y_pred_h14,y_pred_h15,y_pred_h16,y_pred_h17,y_pred_h18,y_pred_h19,y_pred_h20,y_true_h1,y_true_h2,y_true_h3,y_true_h4,y_true_h5,y_true_h6,y_true_h7,y_true_h8,y_true_h9,y_true_h10,y_true_h11,y_true_h12,y_true_h13,y_true_h14,y_true_h15,y_true_h16,y_true_h17,y_true_h18,y_true_h19,y_true_h20
2018-03-27 17:00:00,8098.159,8112.783,8125.936,8122.991,8145.8604,8138.2954,8122.8906,8160.6943,8142.101,8120.0415,8120.9937,8109.798,8129.881,8126.8643,8116.8105,8109.381,8117.9336,8140.825,8146.892,8132.6406,8061.06982421875,8057.89013671875,8096.759765625,7914.60986328125,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875
2018-03-27 18:00:00,8053.0996,8057.875,8069.3394,8065.998,8088.6143,8082.5034,8071.8955,8109.13,8088.9985,8068.201,8066.992,8056.1855,8070.078,8068.545,8062.204,8055.028,8060.865,8082.036,8092.217,8074.948,8057.89013671875,8096.759765625,7914.60986328125,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0
2018-03-27 19:00:00,8056.7393,8064.0996,8072.5596,8070.742,8089.1562,8086.4683,8070.6543,8110.8867,8090.6562,8067.661,8065.873,8052.7227,8061.312,8060.9023,8052.591,8050.881,8053.4395,8074.7812,8078.8276,8062.2397,8096.759765625,7914.60986328125,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875
2018-03-27 20:00:00,8083.9995,8090.884,8097.532,8093.704,8117.091,8107.8613,8091.4697,8131.8276,8111.5244,8084.003,8083.5586,8068.31,8077.63,8074.5225,8066.5254,8064.562,8074.466,8095.122,8097.3574,8079.0,7914.60986328125,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875
2018-03-27 21:00:00,7931.33,7932.8994,7938.9395,7940.001,7961.0576,7953.8213,7942.0234,7987.703,7964.701,7942.1826,7938.646,7922.367,7930.127,7931.1836,7923.972,7921.334,7924.5493,7949.374,7945.4717,7924.38,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125
2018-03-27 22:00:00,7896.408,7899.798,7906.9023,7903.785,7926.327,7916.121,7907.9375,7949.217,7929.712,7908.2197,7901.7515,7886.717,7895.3857,7896.911,7891.4062,7887.75,7892.0283,7910.2695,7901.132,7880.9307,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625
2018-03-27 23:00:00,7894.5234,7899.492,7907.8257,7900.9526,7920.914,7907.8896,7896.5874,7935.307,7912.5938,7892.8135,7889.9688,7870.0576,7877.42,7881.8086,7879.1426,7873.969,7876.999,7894.5127,7883.8564,7866.8477,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875
2018-03-28 00:00:00,7979.3574,7988.1074,8000.189,7990.891,8015.673,8000.1504,7988.3223,8019.962,7998.58,7977.9893,7978.7285,7960.7437,7974.051,7972.4214,7970.3516,7963.6562,7966.3164,7983.875,7971.215,7957.0293,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375
2018-03-28 01:00:00,8001.1104,8009.9688,8024.6626,8014.616,8041.168,8024.1836,8013.8457,8046.3955,8022.833,8005.0483,8004.6084,7992.4697,8004.122,8000.826,7996.0757,7986.2373,7987.5947,8006.336,7991.21,7984.6157,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375
2018-03-28 02:00:00,7971.5815,7975.073,7986.4834,7974.2666,7994.627,7977.3516,7968.463,8001.2344,7979.167,7961.6084,7961.824,7953.7334,7964.0166,7961.4326,7952.285,7940.987,7943.798,7959.5547,7950.9062,7938.4756,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875
2018-03-28 03:00:00,7795.679,7792.4775,7796.6313,7781.949,7801.5127,7790.081,7780.426,7815.4326,7795.95,7780.2656,7772.009,7766.3926,7772.3184,7769.117,7755.878,7742.5347,7739.4326,7760.6587,7753.172,7738.2617,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875
2018-03-28 04:00:00,7810.363,7808.2275,7812.454,7793.657,7814.5454,7797.427,7787.5107,7817.033,7799.22,7784.9863,7773.3477,7763.0605,7768.4043,7766.1006,7753.86,7741.348,7737.332,7762.022,7748.782,7738.253,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125
2018-03-28 05:00:00,7820.086,7822.412,7824.5005,7809.507,7830.102,7812.3438,7802.451,7833.843,7816.992,7801.036,7790.1597,7777.335,7777.956,7775.494,7765.4346,7756.1123,7759.9946,7777.6064,7761.7783,7750.959,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0
2018-03-28 06:00:00,7821.9375,7826.914,7832.24,7817.009,7843.461,7828.9854,7819.916,7849.5195,7834.7456,7817.835,7807.922,7792.6533,7800.2495,7792.4355,7788.5317,7776.1597,7785.3545,7804.035,7790.9785,7780.703,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375
2018-03-28 07:00:00,7862.9834,7872.972,7880.5854,7867.551,7895.8037,7884.1934,7876.919,7907.082,7890.877,7876.93,7866.917,7852.108,7860.289,7858.0576,7852.992,7840.3896,7852.031,7868.38,7854.5767,7847.1045,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625
2018-03-28 08:00:00,7820.4443,7824.2896,7828.829,7815.1367,7840.2764,7828.426,7819.423,7852.1895,7838.156,7817.6562,7809.4355,7792.8286,7805.639,7801.662,7794.8916,7781.037,7786.9473,7804.3726,7794.9785,7783.882,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125
2018-03-28 09:00:00,7842.1084,7849.4697,7856.363,7846.333,7871.709,7859.167,7849.713,7876.2495,7860.116,7839.7725,7837.9844,7822.833,7832.513,7833.717,7824.7324,7816.1196,7816.8433,7833.8174,7825.5327,7816.218,7891.60986328125,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625
2018-03-28 10:00:00,7885.4097,7892.537,7906.0503,7895.395,7916.7134,7904.058,7896.3843,7920.4,7905.984,7882.8525,7883.1084,7868.6416,7885.7285,7881.5166,7875.1123,7865.8687,7867.228,7884.372,7878.0645,7873.794,7880.97021484375,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0
2018-03-28 11:00:00,7894.206,7902.1426,7914.0244,7902.034,7922.4546,7907.8027,7898.8877,7924.629,7906.207,7881.119,7879.964,7865.548,7881.615,7877.511,7871.299,7863.6924,7866.4004,7886.001,7876.4263,7871.1724,7908.2099609375,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125
2018-03-28 12:00:00,7922.7666,7931.0474,7942.284,7928.3145,7950.4434,7934.157,7925.828,7951.6553,7939.635,7914.6924,7915.8633,7902.421,7914.5957,7910.51,7903.7334,7898.612,7906.1987,7919.7217,7913.689,7906.602,8090.14013671875,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625
2018-03-28 13:00:00,8083.5215,8100.9824,8111.6895,8102.456,8128.46,8116.799,8108.464,8122.871,8110.8926,8092.664,8095.3623,8077.7715,8089.2764,8082.376,8077.5273,8075.252,8084.045,8101.3857,8093.285,8092.1113,8040.0,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125
2018-03-28 14:00:00,8038.5117,8051.0117,8054.319,8039.897,8063.041,8052.9346,8046.4653,8075.759,8066.3716,8048.0654,8056.732,8041.865,8054.4326,8050.3193,8044.8145,8042.379,8049.075,8064.1704,8061.7373,8055.704,8042.919921875,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125
2018-03-28 15:00:00,8045.676,8055.938,8059.714,8046.4214,8070.658,8059.906,8054.918,8088.5576,8075.397,8058.323,8066.4043,8053.511,8069.211,8063.841,8057.4517,8054.2617,8056.5947,8073.9287,8072.6904,8063.2944,8022.669921875,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5
2018-03-28 16:00:00,8032.0127,8041.78,8047.659,8029.518,8053.7227,8044.4756,8045.2646,8078.5303,8061.83,8044.795,8053.928,8038.903,8056.8945,8048.8535,8039.7354,8036.8213,8038.8984,8059.9375,8060.3647,8051.6494,8039.68017578125,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375
2018-03-28 17:00:00,8029.2754,8039.4316,8042.8696,8030.0186,8055.616,8048.912,8045.2065,8077.918,8066.3994,8051.2197,8062.6846,8045.4243,8054.022,8058.1475,8049.8105,8047.3374,8046.492,8067.2607,8066.3574,8054.543,7899.16015625,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875
2018-03-28 18:00:00,7920.24,7923.6367,7923.2593,7906.5596,7929.8906,7924.273,7920.5713,7955.878,7945.5054,7933.9614,7940.6655,7925.6875,7932.544,7936.4204,7927.2476,7926.229,7921.3955,7941.4673,7935.102,7928.2974,7867.14013671875,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375
2018-03-28 19:00:00,7882.176,7886.1216,7884.8525,7872.176,7893.5215,7890.1055,7883.2783,7915.6504,7906.3467,7895.1084,7896.376,7885.05,7886.748,7893.326,7887.0713,7888.888,7881.324,7901.29,7894.845,7882.1655,7883.33984375,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875
2018-03-28 20:00:00,7863.789,7868.3584,7873.612,7860.1064,7880.996,7878.1924,7866.2607,7898.492,7890.13,7876.001,7876.935,7862.5586,7869.0103,7874.5073,7864.5015,7863.357,7857.9414,7879.5547,7870.509,7853.841,7925.990234375,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125
2018-03-28 21:00:00,7913.0083,7928.1143,7938.639,7925.657,7947.751,7943.525,7932.406,7960.517,7948.279,7937.85,7939.3584,7924.576,7934.7705,7939.7266,7929.5947,7924.2188,7923.503,7944.306,7936.824,7915.7554,7929.419921875,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875
2018-03-28 22:00:00,7937.8633,7949.3066,7956.9053,7943.3457,7964.447,7961.12,7950.0312,7982.3037,7969.731,7953.296,7956.3164,7939.961,7950.5015,7953.6973,7943.3877,7942.7246,7938.7686,7951.523,7947.5557,7924.529,7905.72998046875,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375
2018-03-28 23:00:00,7912.3965,7922.3384,7926.912,7906.1855,7927.045,7921.0005,7913.4336,7945.673,7934.298,7915.292,7916.0938,7902.1445,7914.0283,7913.873,7904.9663,7900.678,7898.968,7913.258,7908.747,7878.9414,7900.2001953125,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0
2018-03-29 00:00:00,7899.41,7906.5522,7905.6426,7886.9194,7906.5454,7902.6084,7893.8584,7927.0815,7918.0977,7901.278,7905.1914,7893.162,7897.824,7900.5986,7888.581,7885.832,7878.9795,7892.3975,7889.468,7861.1357,7873.0,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625
2018-03-29 01:00:00,7859.797,7864.629,7865.6416,7844.049,7862.1987,7859.511,7848.2295,7881.747,7872.233,7854.159,7855.3564,7837.564,7843.448,7843.922,7833.999,7829.5054,7821.717,7833.9785,7831.55,7803.592,7958.740234375,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375
2018-03-29 02:00:00,7944.3096,7958.6914,7965.87,7944.0693,7965.6973,7960.8164,7954.6475,7983.876,7973.534,7957.797,7958.149,7941.7607,7948.497,7951.88,7942.9473,7938.802,7933.7446,7942.4766,7937.9404,7920.8813,7932.41015625,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0
2018-03-29 03:00:00,7924.0596,7942.376,7948.0645,7929.091,7951.031,7943.783,7934.948,7968.417,7958.9043,7940.671,7941.44,7926.2617,7926.68,7927.5005,7918.007,7909.21,7910.0137,7917.49,7913.955,7894.979,7945.580078125,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0,7346.9599609375
2018-03-29 04:00:00,7946.081,7959.369,7961.955,7944.677,7965.5957,7955.665,7943.97,7976.665,7968.7354,7947.4443,7953.235,7936.871,7936.0605,7937.2725,7926.7207,7918.5615,7917.0703,7925.243,7919.4165,7904.5396,7886.52978515625,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0,7346.9599609375,7100.0
2018-03-29 05:00:00,7900.885,7907.9014,7908.378,7889.8867,7906.802,7899.4995,7886.164,7922.5317,7909.6084,7889.285,7895.784,7880.2354,7883.301,7881.758,7869.0747,7861.861,7856.3467,7872.199,7866.356,7849.784,7900.0,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0,7346.9599609375,7100.0,7074.990234375
2018-03-29 06:00:00,7910.5615,7915.7,7918.005,7901.1914,7922.649,7912.7373,7898.403,7930.5312,7913.564,7898.3945,7906.3164,7894.492,7895.5566,7895.047,7883.3916,7877.5693,7872.339,7889.1973,7881.877,7870.206,7866.6298828125,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0,7346.9599609375,7100.0,7074.990234375,7175.9501953125
2018-03-29 07:00:00,7875.4336,7879.1426,7881.5986,7859.1533,7878.415,7864.5977,7852.9346,7885.905,7868.0005,7854.5156,7858.039,7843.747,7849.454,7845.7627,7835.375,7830.874,7827.122,7845.709,7835.8975,7824.2295,7594.68994140625,7557.080078125,7618.60986328125,7542.5,7544.39990234375,7510.3701171875,7476.89990234375,7474.89013671875,7492.330078125,7481.31982421875,7390.490234375,7468.0,7496.60009765625,7446.06005859375,7442.0,7346.9599609375,7100.0,7074.990234375,7175.9501953125,7088.3798828125
