base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_pred_h4,y_pred_h5,y_pred_h6,y_pred_h7,y_pred_h8,y_pred_h9,y_pred_h10,y_pred_h11,y_pred_h12,y_pred_h13,y_pred_h14,y_pred_h15,y_pred_h16,y_pred_h17,y_pred_h18,y_pred_h19,y_pred_h20,y_true_h1,y_true_h2,y_true_h3,y_true_h4,y_true_h5,y_true_h6,y_true_h7,y_true_h8,y_true_h9,y_true_h10,y_true_h11,y_true_h12,y_true_h13,y_true_h14,y_true_h15,y_true_h16,y_true_h17,y_true_h18,y_true_h19,y_true_h20
2018-01-22 18:00:00+00:00,13467.779,13070.683,13316.673,15235.941,13869.055,14207.309,15586.5625,12186.016,13303.063,13301.127,13201.09,15325.9375,13816.17,14016.073,15354.133,12266.176,13561.49,13294.809,13287.932,15438.488,10739.86,10481.08,10588.91,10630.0,10488.78,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44
2018-01-22 19:00:00+00:00,13396.902,12945.725,13188.199,15236.01,13920.131,14185.482,15575.254,12259.007,13407.504,13270.9375,13201.139,15263.613,13757.351,13953.604,15400.77,12333.042,13658.492,13314.154,13334.328,15565.986,10481.08,10588.91,10630.0,10488.78,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39
2018-01-22 20:00:00+00:00,13288.061,13017.759,13004.268,15471.625,13967.127,14102.02,15393.262,12173.711,13473.887,13318.584,13334.447,15297.289,13695.928,13904.369,15611.713,12427.119,13651.983,13170.547,13332.65,15433.416,10588.91,10630.0,10488.78,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47
2018-01-22 21:00:00+00:00,13284.002,13049.449,12962.074,15379.553,14000.41,14039.193,15336.355,12165.904,13512.709,13460.434,13272.531,15392.752,13690.645,13803.623,15611.951,12507.767,13678.216,12927.204,13249.15,15173.023,10630.0,10488.78,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1
2018-01-22 22:00:00+00:00,13283.504,13122.902,12893.277,15302.615,13913.996,14039.224,15299.211,12190.018,13622.68,13354.037,13421.212,15364.949,13642.283,13751.56,15608.424,12697.949,13479.775,13111.154,13380.698,15146.066,10488.78,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8
2018-01-22 23:00:00+00:00,13407.191,13248.502,13030.58,15259.867,13786.412,14043.242,15360.629,12288.291,13668.668,13342.209,13350.264,15358.943,13597.954,13859.575,15456.43,12638.348,13530.792,13219.875,13532.086,15183.672,10619.5,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0
2018-01-23 00:00:00+00:00,13459.323,13270.857,13099.958,15335.174,13762.635,14048.402,15393.254,12284.11,13533.453,13182.203,13206.75,15291.264,13543.934,13851.799,15356.416,12658.459,13551.827,13119.816,13493.398,15275.557,10399.87,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61
2018-01-23 01:00:00+00:00,13480.622,13262.584,13064.727,15289.66,13710.047,14003.803,15473.523,12287.779,13533.74,13176.174,13165.719,15253.572,13556.02,13886.24,15313.785,12614.711,13636.438,13060.918,13514.236,15105.518,10350.0,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0
2018-01-23 02:00:00+00:00,13381.348,13394.211,13073.75,15317.875,13704.472,14038.693,15442.936,12223.327,13417.293,13129.419,13208.666,15369.264,13485.209,13899.71,15535.594,12643.268,13604.322,12865.49,13316.883,15185.579,10699.97,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9
2018-01-23 03:00:00+00:00,13433.418,13355.719,13160.27,15275.59,13648.539,13906.384,15367.314,12258.17,13502.463,13146.369,13188.398,15457.012,13509.23,13785.934,15434.951,12583.18,13627.203,12872.49,13250.059,15243.287,10808.99,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98
2018-01-23 04:00:00+00:00,13578.656,13355.766,13262.222,15296.414,13580.449,13755.506,15542.348,12417.467,13550.331,13114.897,13153.495,15360.35,13505.772,13633.174,15394.736,12559.811,13488.767,13097.191,13103.384,15333.922,10808.25,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0
2018-01-23 05:00:00+00:00,13703.514,13399.473,13227.992,15364.232,13517.591,13701.832,15605.285,12499.598,13663.279,12935.338,13050.695,15164.309,13508.754,13507.111,15547.514,12547.383,13429.426,13432.387,13164.07,15407.686,10725.91,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44
2018-01-23 06:00:00+00:00,13683.776,13339.637,13408.18,15361.141,13468.842,13654.328,15511.211,12657.127,13454.289,13051.558,13225.712,15184.021,13553.75,13529.706,15348.977,12507.193,13377.221,13392.32,13358.225,15275.943,10780.0,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54
2018-01-23 07:00:00+00:00,13664.708,13333.742,13279.884,15318.021,13505.274,13853.38,15450.826,12493.565,13523.561,13159.924,13269.232,15214.854,13482.906,13489.684,15299.455,12610.625,13328.525,13429.23,13350.127,15344.285,10850.0,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0
2018-01-23 08:00:00+00:00,13515.17,13166.514,13064.163,15226.299,13519.138,13774.609,15312.107,12475.26,13563.467,13105.23,13243.922,15303.414,13546.428,13407.677,15360.426,12694.046,13333.756,13467.471,13383.601,15358.316,10631.21,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82
2018-01-23 09:00:00+00:00,13538.037,13164.417,13033.406,15140.492,13590.393,13743.5,15250.32,12406.425,13679.52,13056.83,13281.055,15101.396,13537.34,13434.797,15464.512,12715.305,13532.17,13499.561,13344.326,15410.09,10439.15,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0
2018-01-23 10:00:00+00:00,13534.362,13070.589,13028.29,15186.592,13500.882,13800.451,15416.84,12426.94,13677.679,12893.439,13133.805,15167.994,13759.35,13633.986,15373.84,12720.988,13634.029,13421.832,13348.542,15307.564,10350.0,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75
2018-01-23 11:00:00+00:00,13557.492,13024.93,12936.828,15417.363,13545.268,13770.363,15410.168,12387.711,13698.645,12930.097,13141.254,15224.122,13712.391,13945.77,15207.075,12615.436,13613.477,13405.249,13492.361,15400.594,10310.0,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36
2018-01-23 12:00:00+00:00,13401.877,13048.428,12951.836,15329.754,13615.527,13780.369,15565.338,12370.11,13466.174,13006.75,13115.975,15330.713,13701.49,14063.176,15182.613,12625.533,13479.926,13433.974,13543.735,15382.451,10729.1,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38
2018-01-23 13:00:00+00:00,13395.518,13063.534,12947.925,15160.96,13472.146,13631.572,15548.021,12414.42,13348.726,13290.643,13184.615,15325.701,13698.877,13926.472,15133.889,12632.133,13457.025,13436.809,13528.954,15345.174,10524.44,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61
2018-01-23 14:00:00+00:00,13331.203,13054.635,13054.1,15085.213,13565.828,13583.643,15383.732,12411.74,13317.125,13285.52,13358.1,15212.434,13597.383,13703.113,15301.674,12563.217,13431.582,13101.346,13453.203,15287.4,10362.39,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24
2018-01-23 15:00:00+00:00,13460.244,13110.146,13150.886,15062.497,13483.029,13561.269,15379.861,12448.096,13272.892,13286.73,13388.865,15230.409,13564.561,13457.293,15351.455,12688.977,13508.956,12934.439,13289.667,15197.191,10196.47,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8
2018-01-23 16:00:00+00:00,13510.973,13087.012,13164.393,15227.795,13485.964,13568.92,15408.074,12574.858,13244.207,13257.937,13393.777,15251.193,13553.607,13326.209,15115.343,12669.619,13459.072,13026.318,13492.477,15191.823,10260.1,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07
2018-01-23 17:00:00+00:00,13543.821,13068.802,13185.858,15055.305,13424.578,13621.86,15505.861,12650.044,13394.621,13255.135,13343.633,15280.734,13487.859,13302.014,15142.773,12731.807,13378.42,13183.653,13437.65,15234.606,10317.8,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29
2018-01-23 18:00:00+00:00,13566.314,12918.166,12949.721,15121.424,13527.951,13707.668,15416.389,12687.764,13451.941,13195.435,13305.99,15223.287,13500.788,13454.296,15147.412,12401.641,13520.387,13135.107,13657.922,15271.004,10451.0,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19
2018-01-23 19:00:00+00:00,13451.453,13050.772,13004.107,15158.85,13418.909,13766.223,15179.629,12574.161,13468.291,13192.385,13385.545,15330.717,13451.859,13321.869,15115.752,12384.088,13602.992,13146.693,13543.156,15189.064,10774.61,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95
2018-01-23 20:00:00+00:00,13409.065,13106.129,12949.135,15296.469,13394.701,13741.676,15017.936,12495.57,13430.502,13373.242,13360.258,15371.383,13393.646,13192.436,15119.929,12340.228,13663.936,13200.145,13490.23,15141.689,11370.0,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0
2018-01-23 21:00:00+00:00,13357.692,13255.402,13012.141,15293.285,13481.955,13760.742,14987.324,12375.604,13450.872,13442.709,13282.008,15399.504,13333.498,13270.051,15152.035,12297.465,13694.971,13268.461,13522.939,15080.076,11183.9,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06
2018-01-23 22:00:00+00:00,13345.275,13106.734,13200.295,15104.252,13545.023,13685.002,15250.105,12272.459,13434.007,13101.761,13242.49,15280.547,13443.084,13432.86,15241.691,12400.653,13480.997,13240.75,13471.145,15035.975,11234.98,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43
2018-01-23 23:00:00+00:00,13368.01,13048.339,13185.314,15051.746,13622.704,13627.267,15331.914,12397.613,13531.512,12977.488,13147.412,15182.412,13449.042,13612.981,15244.031,12374.0625,13515.058,13218.342,13545.133,14984.051,11025.0,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0
2018-01-24 00:00:00+00:00,13287.955,13114.387,13263.496,15058.46,13545.379,13597.08,15121.667,12313.902,13418.798,12966.711,13356.512,15171.777,13417.402,13560.725,15406.406,12320.943,13399.2705,13226.541,13388.171,15207.988,11128.44,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93
2018-01-24 01:00:00+00:00,13436.787,13245.855,13171.473,15111.094,13454.57,13463.324,15185.625,12332.99,13344.381,13107.545,13269.207,15233.84,13412.861,13516.637,15377.244,12324.383,13504.825,13133.039,13382.951,15106.91,10980.54,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14
2018-01-24 02:00:00+00:00,13438.92,13215.729,13094.397,15168.281,13469.287,13456.113,15070.549,12061.561,13478.95,13109.188,13399.954,15282.221,13377.48,13342.348,15530.77,12375.133,13416.979,13178.94,13092.537,15218.186,11050.0,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01
2018-01-24 03:00:00+00:00,13460.793,13097.129,13172.018,15185.135,13452.215,13379.714,15154.654,12119.289,13533.84,13160.078,13345.656,15165.883,13386.778,13262.646,15467.031,12435.031,13453.828,13029.555,13010.769,15059.676,10851.82,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74
2018-01-24 04:00:00+00:00,13408.023,13242.414,13157.16,15224.791,13419.231,13331.778,15222.598,12096.668,13579.317,13190.174,13323.186,15142.705,13346.421,13402.725,15381.652,12337.658,13375.057,13084.965,12952.113,15159.292,10600.0,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34
2018-01-24 05:00:00+00:00,13398.17,13199.089,13082.545,15263.805,13407.015,13415.442,15198.465,12085.9375,13589.506,13195.422,13352.394,15103.961,13291.09,13519.987,15345.014,12243.648,13394.646,13063.974,12988.996,15177.932,10657.75,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07
2018-01-24 06:00:00+00:00,13348.017,13100.762,13077.064,15221.756,13426.559,13567.492,15184.118,12099.033,13430.623,13177.879,13260.211,15029.568,13382.678,13502.148,15137.349,11992.816,13395.654,13026.713,13034.404,15250.625,10770.36,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84
2018-01-24 07:00:00+00:00,13331.023,13075.943,13070.898,15101.663,13425.275,13633.676,15076.057,12134.352,13421.316,13058.335,13312.977,14839.322,13403.266,13588.215,15325.244,12055.879,13307.442,12969.43,13016.537,15061.235,10838.38,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67
2018-01-24 08:00:00+00:00,13313.574,13064.746,13210.078,15140.596,13410.818,13542.628,15226.105,12083.996,13338.379,13148.336,13229.93,15052.541,13451.891,13700.3545,15144.31,11946.248,13221.966,12865.58,12913.277,15097.02,10691.61,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96
2018-01-24 09:00:00+00:00,13298.979,13123.27,13095.746,15066.875,13396.26,13589.1,15190.832,12166.947,13474.84,13006.898,13291.184,14952.486,13441.27,13648.046,15399.975,12007.058,13107.09,12938.742,12891.622,15144.389,10640.24,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06
2018-01-24 10:00:00+00:00,13268.703,13022.072,13225.891,15073.332,13367.551,13444.208,15402.469,12170.162,13346.736,13044.0625,13178.375,15059.133,13498.818,13683.4795,15256.311,11991.561,13104.447,13002.145,12678.946,15178.123,10959.8,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49
2018-01-24 11:00:00+00:00,13318.662,13002.924,13222.184,15040.924,13390.314,13356.33,15470.76,12227.8955,13351.374,12870.451,13123.42,14933.227,13516.146,13629.934,15441.211,11999.047,13115.298,13125.971,12855.734,15121.488,10947.07,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79
2018-01-24 12:00:00+00:00,13335.636,13029.564,13217.611,15053.349,13390.52,13467.194,15425.6,12163.767,13273.969,12924.172,13092.005,15053.932,13448.722,13574.09,15387.783,11932.577,13270.306,13113.471,12778.152,15194.215,10869.29,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02
2018-01-24 13:00:00+00:00,13402.23,13085.8125,13240.691,15022.287,13287.75,13457.7705,15360.57,12106.845,13315.799,12962.361,13007.465,15096.198,13399.578,13540.494,15311.994,11926.468,13375.949,13083.622,12955.74,15160.476,11120.19,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12
2018-01-24 14:00:00+00:00,13401.508,13106.467,13088.095,15018.211,13264.475,13425.934,15172.523,11921.08,13342.76,13000.168,12921.721,15154.643,13257.039,13433.369,15288.9375,11856.02,13455.448,13166.314,12903.178,15261.859,11023.95,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66
2018-01-24 15:00:00+00:00,13428.244,13063.58,13124.453,14852.584,13225.121,13456.201,15268.451,11974.775,13305.1875,13015.225,12873.267,14957.086,13289.92,13509.422,15132.906,11884.073,13544.801,13237.326,12988.072,15100.772,11068.0,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66,11475.0
2018-01-24 16:00:00+00:00,13359.623,13055.748,12996.457,15021.658,13289.043,13638.381,15112.322,11872.451,13237.22,12900.971,12826.842,14976.225,13308.918,13494.134,15250.037,11798.152,13491.443,13078.018,13129.537,15058.788,11348.06,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66,11475.0,11425.31
2018-01-24 17:00:00+00:00,13338.576,13064.824,13078.106,15015.793,13287.806,13557.01,15273.373,11877.051,13116.436,12962.113,12870.051,15008.369,13375.61,13605.516,15180.168,11854.737,13461.115,13053.402,13005.6045,14920.797,11335.43,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66,11475.0,11425.31,11315.41
2018-01-24 18:00:00+00:00,13295.856,13037.484,12955.973,14957.646,13427.07,13722.964,15208.2295,11922.257,13076.071,12973.884,12733.248,15000.46,13423.432,13633.703,15124.7705,11777.363,13286.65,13009.534,13144.161,14925.384,11300.0,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66,11475.0,11425.31,11315.41,11340.07
2018-01-24 19:00:00+00:00,13179.335,13013.299,13063.882,14982.402,13442.07,13600.764,15290.244,11917.483,13018.24,13062.797,12915.006,14933.623,13426.604,13573.24,15235.143,11782.695,13207.465,12974.58,13126.435,14925.723,11069.93,11047.14,11111.01,11047.74,11187.34,11170.07,11233.84,11113.67,11400.96,11318.06,11465.49,11563.79,11633.02,11450.12,11543.66,11475.0,11425.31,11315.41,11340.07,11320.0
