base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_pred_h4,y_pred_h5,y_true_h1,y_true_h2,y_true_h3,y_true_h4,y_true_h5
2018-01-24 13:00:00+00:00,10871.287,10871.287,10970.116,10772.457,10772.457,11120.1904296875,11023.9501953125,11068.0,11348.0595703125,11335.4296875
2018-01-24 14:00:00+00:00,11359.46,11161.903,11260.682,11260.682,11359.46,11023.9501953125,11068.0,11348.0595703125,11335.4296875,11300.0
2018-01-24 15:00:00+00:00,10958.098,11056.819,10958.098,10760.654,10760.654,11068.0,11348.0595703125,11335.4296875,11300.0,11069.9296875
2018-01-24 16:00:00+00:00,10952.068,11050.735,10754.733,10952.068,10754.733,11348.0595703125,11335.4296875,11300.0,11069.9296875,11047.1396484375
2018-01-24 17:00:00+00:00,11340.604,11340.604,11340.604,11439.218,11439.218,11335.4296875,11300.0,11069.9296875,11047.1396484375,11111.009765625
2018-01-24 18:00:00+00:00,11433.088,11531.649,11630.21,11531.649,11433.088,11300.0,11069.9296875,11047.1396484375,11111.009765625,11047.740234375
2018-01-24 19:00:00+00:00,11229.323,11130.819,11229.323,11229.323,11327.826,11069.9296875,11047.1396484375,11111.009765625,11047.740234375,11187.33984375
2018-01-24 20:00:00+00:00,11025.627,11124.07,11124.07,10927.184,10927.184,11047.1396484375,11111.009765625,11047.740234375,11187.33984375,11170.0703125
2018-01-24 21:00:00+00:00,11019.168,11117.554,11314.324,11314.324,11314.324,11111.009765625,11047.740234375,11187.33984375,11170.0703125,11233.83984375
2018-01-24 22:00:00+00:00,11111.563,11111.563,11111.563,11013.23,10914.898,11047.740234375,11187.33984375,11170.0703125,11233.83984375,11113.669921875
2018-01-24 23:00:00+00:00,11007.317,11007.317,11203.877,11105.597,11105.597,11187.33984375,11170.0703125,11233.83984375,11113.669921875,11400.9599609375
2018-01-25 00:00:00+00:00,11197.793,11197.793,11197.793,11099.566,11099.566,11170.0703125,11233.83984375,11113.669921875,11400.9599609375,11318.0595703125
2018-01-25 01:00:00+00:00,11192.192,11388.547,11388.547,11094.015,11094.015,11233.83984375,11113.669921875,11400.9599609375,11318.0595703125,11465.490234375
2018-01-25 02:00:00+00:00,11186.09,10989.842,10989.842,10891.719,10891.719,11113.669921875,11400.9599609375,11318.0595703125,11465.490234375,11563.7900390625
2018-01-25 03:00:00+00:00,11081.923,11081.923,11278.063,11278.063,11278.063,11400.9599609375,11318.0595703125,11465.490234375,11563.7900390625,11633.01953125
2018-01-25 04:00:00+00:00,11271.917,11369.934,11173.9,11369.934,11271.917,11318.0595703125,11465.490234375,11563.7900390625,11633.01953125,11450.1201171875
2018-01-25 05:00:00+00:00,11265.672,11265.672,11363.635,11363.635,11265.672,11465.490234375,11563.7900390625,11633.01953125,11450.1201171875,11543.66015625
2018-01-25 06:00:00+00:00,11455.807,11357.894,11259.981,11259.981,11162.068,11563.7900390625,11633.01953125,11450.1201171875,11543.66015625,11475.0
2018-01-25 07:00:00+00:00,11450.327,11450.327,11548.192,11450.327,11450.327,11633.01953125,11450.1201171875,11543.66015625,11475.0,11425.3095703125
2018-01-25 08:00:00+00:00,11640.729,11640.729,11542.907,11640.729,11738.55,11450.1201171875,11543.66015625,11475.0,11425.3095703125,11315.41015625
2018-01-25 09:00:00+00:00,11439.139,11439.139,11439.139,11243.599,11341.368,11543.66015625,11475.0,11425.3095703125,11315.41015625,11340.0703125
2018-01-25 10:00:00+00:00,11628.663,11530.943,11530.943,11433.224,11530.943,11475.0,11425.3095703125,11315.41015625,11340.0703125,11320.0
2018-01-25 11:00:00+00:00,11427.617,11329.945,11525.289,11525.289,11427.617,11425.3095703125,11315.41015625,11340.0703125,11320.0,11157.0
2018-01-25 12:00:00+00:00,11421.367,11421.367,11323.749,11518.985,11616.604,11315.41015625,11340.0703125,11320.0,11157.0,11038.599609375
2018-01-25 13:00:00+00:00,11317.456,11512.584,11610.148,11610.148,11512.584,11340.0703125,11320.0,11157.0,11038.599609375,11231.0
2018-01-25 14:00:00+00:00,11408.303,11505.81,11310.796,11310.796,11310.796,11320.0,11157.0,11038.599609375,11231.0,11179.8798828125
2018-01-25 15:00:00+00:00,11304.269,11304.269,11304.269,11304.269,11206.817,11157.0,11038.599609375,11231.0,11179.8798828125,10952.0595703125
2018-01-25 16:00:00+00:00,11200.381,11200.381,11297.775,11200.381,11102.986,11038.599609375,11231.0,11179.8798828125,10952.0595703125,10919.650390625
2018-01-25 17:00:00+00:00,11096.675,11096.675,11096.675,11194.014,11194.014,11231.0,11179.8798828125,10952.0595703125,10919.650390625,10982.169921875
2018-01-25 18:00:00+00:00,11187.971,11090.684,11187.971,11187.971,11090.684,11179.8798828125,10952.0595703125,10919.650390625,10982.169921875,11246.98046875
2018-01-25 19:00:00+00:00,11181.926,11084.692,11084.692,11084.692,10987.457,10952.0595703125,10919.650390625,10982.169921875,11246.98046875,11231.919921875
2018-01-25 20:00:00+00:00,10981.203,10884.024,10981.203,10884.024,10689.667,10919.650390625,10982.169921875,11246.98046875,11231.919921875,11251.900390625
2018-01-25 21:00:00+00:00,10878.542,10781.412,10878.542,10878.542,10781.412,10982.169921875,11246.98046875,11231.919921875,11251.900390625,11252.4296875
2018-01-25 22:00:00+00:00,10969.961,11067.041,11067.041,11067.041,11067.041,11246.98046875,11231.919921875,11251.900390625,11252.4296875,11150.099609375
2018-01-25 23:00:00+00:00,11255.913,11158.879,11061.846,11158.879,11061.846,11231.919921875,11251.900390625,11252.4296875,11150.099609375,11155.5400390625
2018-01-26 00:00:00+00:00,11250.371,11153.386,11056.399,10959.413,11250.371,11251.900390625,11252.4296875,11150.099609375,11155.5400390625,11400.2900390625
2018-01-26 01:00:00+00:00,11245.143,11245.143,11342.083,11148.202,11245.143,11252.4296875,11150.099609375,11155.5400390625,11400.2900390625,11325.33984375
2018-01-26 02:00:00+00:00,11336.516,11239.622,11239.622,11142.7295,11142.7295,11150.099609375,11155.5400390625,11400.2900390625,11325.33984375,11590.0
2018-01-26 03:00:00+00:00,11233.824,11330.668,11427.511,11427.511,11427.511,11155.5400390625,11400.2900390625,11325.33984375,11590.0,11557.4404296875
2018-01-26 04:00:00+00:00,11131.389,11034.595,11131.389,11228.184,11131.389,11400.2900390625,11325.33984375,11590.0,11557.4404296875,11466.8603515625
2018-01-26 05:00:00+00:00,11513.248,11513.248,11416.498,11416.498,11513.248,11325.33984375,11590.0,11557.4404296875,11466.8603515625,11360.6201171875
2018-01-26 06:00:00+00:00,11314.067,11507.471,11410.769,11507.471,11410.769,11590.0,11557.4404296875,11466.8603515625,11360.6201171875,11379.4296875
2018-01-26 07:00:00+00:00,11598.689,11598.689,11598.689,11598.689,11405.378,11557.4404296875,11466.8603515625,11360.6201171875,11379.4296875,11060.8603515625
2018-01-26 08:00:00+00:00,11496.215,11592.821,11592.821,11592.821,11592.821,11466.8603515625,11360.6201171875,11379.4296875,11060.8603515625,10745.240234375
2018-01-26 09:00:00+00:00,11490.45,11490.45,11683.566,11490.45,11683.566,11360.6201171875,11379.4296875,11060.8603515625,10745.240234375,10488.01953125
2018-01-26 10:00:00+00:00,11387.922,11387.922,11387.922,11387.922,11387.922,11379.4296875,11060.8603515625,10745.240234375,10488.01953125,10532.330078125
2018-01-26 11:00:00+00:00,11574.668,11478.212,11381.757,11381.757,11381.757,11060.8603515625,10745.240234375,10488.01953125,10532.330078125,10523.990234375
2018-01-26 12:00:00+00:00,11182.063,11182.063,11182.063,11182.063,11182.063,10745.240234375,10488.01953125,10532.330078125,10523.990234375,10601.0
2018-01-26 13:00:00+00:00,10789.559,10885.895,10885.895,10885.895,10789.559,10488.01953125,10532.330078125,10523.990234375,10601.0,10541.0
2018-01-26 14:00:00+00:00,10397.091,10108.283,10108.283,10012.014,10108.283,10532.330078125,10523.990234375,10601.0,10541.0,10831.7001953125
2018-01-26 15:00:00+00:00,10582.427,10486.223,10486.223,10582.427,10678.631,10523.990234375,10601.0,10541.0,10831.7001953125,11043.080078125
2018-01-26 16:00:00+00:00,10479.313,10479.313,10479.313,10671.594,10575.454,10601.0,10541.0,10831.7001953125,11043.080078125,11100.0
2018-01-26 17:00:00+00:00,10568.604,10664.682,10760.76,10760.76,10760.76,10541.0,10831.7001953125,11043.080078125,11100.0,11178.1904296875
2018-01-26 18:00:00+00:00,10561.549,10465.535,10465.535,10369.5205,10369.5205,10831.7001953125,11043.080078125,11100.0,11178.1904296875,11047.1103515625
2018-01-26 19:00:00+00:00,10938.826,10938.826,11034.78,11034.78,10938.826,11043.080078125,11100.0,11178.1904296875,11047.1103515625,10961.349609375
2018-01-26 20:00:00+00:00,10836.598,10932.497,10836.598,10836.598,10740.698,11100.0,11178.1904296875,11047.1103515625,10961.349609375,10995.0
2018-01-26 21:00:00+00:00,11117.002,11021.166,11021.166,11021.166,11021.166,11178.1904296875,11047.1103515625,10961.349609375,10995.0,10925.9697265625
2018-01-26 22:00:00+00:00,11205.018,11205.018,11109.248,11013.4795,11205.018,11047.1103515625,10961.349609375,10995.0,10925.9697265625,10805.1103515625
2018-01-26 23:00:00+00:00,11005.276,11005.276,11005.276,11005.276,11005.276,10961.349609375,10995.0,10925.9697265625,10805.1103515625,11092.9501953125
2018-01-27 00:00:00+00:00,10996.922,10901.296,10901.296,10805.67,10901.296,10995.0,10925.9697265625,10805.1103515625,11092.9501953125,11110.7998046875
2018-01-27 01:00:00+00:00,11084.434,11084.434,10988.878,10988.878,10893.323,10925.9697265625,10805.1103515625,11092.9501953125,11110.7998046875,10982.8603515625
2018-01-27 02:00:00+00:00,10885.048,10885.048,10694.081,10789.563,10789.563,10805.1103515625,11092.9501953125,11110.7998046875,10982.8603515625,11152.6796875
2018-01-27 03:00:00+00:00,10781.186,10781.186,10685.777,10590.368,10781.186,11092.9501953125,11110.7998046875,10982.8603515625,11152.6796875,11038.25
2018-01-27 04:00:00+00:00,11249.991,11249.991,11249.991,11059.313,11249.991,11110.7998046875,10982.8603515625,11152.6796875,11038.25,11047.6103515625
2018-01-27 05:00:00+00:00,11146.043,11241.308,11241.308,11146.043,11241.308,10982.8603515625,11152.6796875,11038.25,11047.6103515625,11252.01953125
2018-01-27 06:00:00+00:00,10946.654,10946.654,10851.466,10756.277,10661.089,11152.6796875,11038.25,11047.6103515625,11252.01953125,11308.08984375
2018-01-27 07:00:00+00:00,11128.294,11223.407,11318.521,11318.521,11413.635,11038.25,11047.6103515625,11252.01953125,11308.08984375,11225.83984375
2018-01-27 08:00:00+00:00,11024.204,11024.204,11119.24,11214.276,11214.276,11047.6103515625,11252.01953125,11308.08984375,11225.83984375,11152.919921875
2018-01-27 09:00:00+00:00,11110.015,11015.057,11110.015,11110.015,11110.015,11252.01953125,11308.08984375,11225.83984375,11152.919921875,11269.6396484375
2018-01-27 10:00:00+00:00,11195.763,11100.884,11100.884,11195.763,11195.763,11308.08984375,11225.83984375,11152.919921875,11269.6396484375,11214.7802734375
2018-01-27 11:00:00+00:00,11281.08,11281.08,11281.08,11281.08,11186.281,11225.83984375,11152.919921875,11269.6396484375,11214.7802734375,10938.900390625
2018-01-27 12:00:00+00:00,11176.646,11176.646,11176.646,11271.363,11176.646,11152.919921875,11269.6396484375,11214.7802734375,10938.900390625,10954.9501953125
2018-01-27 13:00:00+00:00,11166.869,11261.504,11356.138,11166.869,11166.869,11269.6396484375,11214.7802734375,10938.900390625,10954.9501953125,11042.990234375
2018-01-27 14:00:00+00:00,11251.664,11062.561,11062.561,10968.009,10968.009,11214.7802734375,10938.900390625,10954.9501953125,11042.990234375,10998.23046875
2018-01-27 15:00:00+00:00,11337.021,11337.021,11337.021,11242.546,11148.071,10938.900390625,10954.9501953125,11042.990234375,10998.23046875,11500.009765625
2018-01-27 16:00:00+00:00,10949.804,10855.409,11044.199,11138.594,11232.988,10954.9501953125,11042.990234375,10998.23046875,11500.009765625,11555.099609375
2018-01-27 17:00:00+00:00,11034.759,10940.444,10940.444,11034.759,10940.444,11042.990234375,10998.23046875,11500.009765625,11555.099609375,11430.3603515625
2018-01-27 18:00:00+00:00,11025.427,11025.427,11025.427,11025.427,11025.427,10998.23046875,11500.009765625,11555.099609375,11430.3603515625,11444.990234375
2018-01-27 19:00:00+00:00,10922.006,10733.695,10827.851,10827.851,10827.851,11500.009765625,11555.099609375,11430.3603515625,11444.990234375,11465.1103515625
2018-01-27 20:00:00+00:00,11666.344,11666.344,11572.26,11666.344,11666.344,11555.099609375,11430.3603515625,11444.990234375,11465.1103515625,11505.349609375
2018-01-27 21:00:00+00:00,11563.692,11563.692,11563.692,11563.692,11563.692,11430.3603515625,11444.990234375,11465.1103515625,11505.349609375,11553.349609375
2018-01-27 22:00:00+00:00,11461.078,11555.021,11461.078,11461.078,11461.078,11444.990234375,11465.1103515625,11505.349609375,11553.349609375,11476.990234375
2018-01-27 23:00:00+00:00,11545.786,11451.918,11451.918,11451.918,11451.918,11465.1103515625,11505.349609375,11553.349609375,11476.990234375,11446.5400390625
2018-01-28 00:00:00+00:00,11443.043,11443.043,11349.246,11255.451,11349.246,11505.349609375,11553.349609375,11476.990234375,11446.5400390625,11493.7900390625
2018-01-28 01:00:00+00:00,11528.427,11340.972,11340.972,11434.699,11340.972,11553.349609375,11476.990234375,11446.5400390625,11493.7900390625,11448.9697265625
2018-01-28 02:00:00+00:00,11520.099,11520.099,11520.099,11707.417,11613.758,11476.990234375,11446.5400390625,11493.7900390625,11448.9697265625,11433.0
2018-01-28 03:00:00+00:00,11511.29,11417.702,11511.29,11511.29,11511.29,11446.5400390625,11493.7900390625,11448.9697265625,11433.0,11434.490234375
2018-01-28 04:00:00+00:00,11502.227,11315.198,11408.713,11408.713,11408.713,11493.7900390625,11448.9697265625,11433.0,11434.490234375,11750.0
2018-01-28 05:00:00+00:00,11586.224,11492.786,11492.786,11586.224,11679.661,11448.9697265625,11433.0,11434.490234375,11750.0,11787.490234375
2018-01-28 06:00:00+00:00,11483.294,11389.935,11483.294,11483.294,11670.015,11433.0,11434.490234375,11750.0,11787.490234375,11948.4296875
2018-01-28 07:00:00+00:00,11473.89,11380.605,11380.605,11380.605,11287.321,11434.490234375,11750.0,11787.490234375,11948.4296875,11824.66015625
2018-01-28 08:00:00+00:00,11464.684,11464.684,11464.684,11464.684,11464.684,11750.0,11787.490234375,11948.4296875,11824.66015625,11824.900390625
2018-01-28 09:00:00+00:00,11735.127,11735.127,11828.263,11828.263,11921.398,11787.490234375,11948.4296875,11824.66015625,11824.900390625,11800.1396484375
2018-01-28 10:00:00+00:00,11819.069,11726.006,11819.069,11819.069,11726.006,11948.4296875,11824.66015625,11824.900390625,11800.1396484375,11711.990234375
2018-01-28 11:00:00+00:00,11995.752,11902.762,11902.762,11902.762,11995.752,11824.66015625,11824.900390625,11800.1396484375,11711.990234375,11800.0
2018-01-28 12:00:00+00:00,11800.088,11800.088,11707.174,11707.174,11614.26,11824.900390625,11800.1396484375,11711.990234375,11800.0,11543.419921875
2018-01-28 13:00:00+00:00,11790.643,11697.803,11604.964,11604.964,11604.964,11800.1396484375,11711.990234375,11800.0,11543.419921875,11681.099609375
2018-01-28 14:00:00+00:00,11781.135,11781.135,11873.899,11781.135,11688.37,11711.990234375,11800.0,11543.419921875,11681.099609375,11605.1298828125
2018-01-28 15:00:00+00:00,11771.882,11771.882,11771.882,11771.882,11864.574,11800.0,11543.419921875,11681.099609375,11605.1298828125,11583.6298828125
2018-01-28 16:00:00+00:00,11762.914,11762.914,11762.914,11670.293,11855.535,11543.419921875,11681.099609375,11605.1298828125,11583.6298828125,11640.0
2018-01-28 17:00:00+00:00,11661.107,11568.559,11568.559,11568.559,11568.559,11681.099609375,11605.1298828125,11583.6298828125,11640.0,11642.5498046875
2018-01-28 18:00:00+00:00,11652.145,11744.621,11929.576,11929.576,11837.099,11605.1298828125,11583.6298828125,11640.0,11642.5498046875,11599.990234375
2018-01-28 19:00:00+00:00,11735.856,11735.856,11735.856,12013.081,11920.673,11583.6298828125,11640.0,11642.5498046875,11599.990234375,11706.3603515625
2018-01-28 20:00:00+00:00,11634.1455,11634.1455,11449.477,11449.477,11541.811,11640.0,11642.5498046875,11599.990234375,11706.3603515625,11767.4599609375
2018-01-28 21:00:00+00:00,11624.928,11809.45,11809.45,11809.45,11809.45,11642.5498046875,11599.990234375,11706.3603515625,11767.4599609375,11775.240234375
2018-01-28 22:00:00+00:00,11615.912,11615.912,11708.102,11523.723,11615.912,11599.990234375,11706.3603515625,11767.4599609375,11775.240234375,11721.740234375
2018-01-28 23:00:00+00:00,11514.437,11606.552,11514.437,11514.437,11606.552,11706.3603515625,11767.4599609375,11775.240234375,11721.740234375,11685.580078125
2018-01-29 00:00:00+00:00,11689.659,11689.659,11597.614,11689.659,11873.748,11767.4599609375,11775.240234375,11721.740234375,11685.580078125,11754.6396484375
2018-01-29 01:00:00+00:00,11681.204,11773.182,11773.182,11865.16,11773.182,11775.240234375,11721.740234375,11685.580078125,11754.6396484375,11386.0
2018-01-29 02:00:00+00:00,11764.69,11764.69,11672.778,11672.778,11764.69,11721.740234375,11685.580078125,11754.6396484375,11386.0,11420.0
2018-01-29 03:00:00+00:00,11847.752,11847.752,11755.909,11664.066,11664.066,11685.580078125,11754.6396484375,11386.0,11420.0,11452.349609375
2018-01-29 04:00:00+00:00,11655.414,11563.64,11563.64,11655.414,11471.865,11754.6396484375,11386.0,11420.0,11452.349609375,11461.6298828125
2018-01-29 05:00:00+00:00,11830.938,11739.226,11739.226,11647.513,11739.226,11386.0,11420.0,11452.349609375,11461.6298828125,11466.5595703125
2018-01-29 06:00:00+00:00,11364.45,11456.099,11456.099,11456.099,11639.396,11420.0,11452.349609375,11461.6298828125,11466.5595703125,11272.0595703125
2018-01-29 07:00:00+00:00,11447.732,11539.314,11539.314,11630.896,11630.896,11452.349609375,11461.6298828125,11466.5595703125,11272.0595703125,11211.0
2018-01-29 08:00:00+00:00,11439.3955,11439.3955,11347.88,11439.3955,11530.91,11461.6298828125,11466.5595703125,11272.0595703125,11211.0,11280.099609375
2018-01-29 09:00:00+00:00,11430.932,11430.932,11430.932,11522.379,11522.379,11466.5595703125,11272.0595703125,11211.0,11280.099609375,11284.990234375
2018-01-29 10:00:00+00:00,11422.504,11422.504,11422.504,11513.884,11605.264,11272.0595703125,11211.0,11280.099609375,11284.990234375,11283.33984375
2018-01-29 11:00:00+00:00,11230.625,11230.625,11321.932,11139.319,11048.013,11211.0,11280.099609375,11284.990234375,11283.33984375,11135.0
2018-01-29 12:00:00+00:00,11221.973,11221.973,11313.208,11313.208,11404.443,11280.099609375,11284.990234375,11283.33984375,11135.0,11100.599609375
2018-01-29 13:00:00+00:00,11304.904,11304.904,11304.904,11213.736,11213.736,11284.990234375,11283.33984375,11135.0,11100.599609375,11218.990234375
2018-01-29 14:00:00+00:00,11296.719,11296.719,11296.719,11296.719,11296.719,11283.33984375,11135.0,11100.599609375,11218.990234375,11210.099609375
2018-01-29 15:00:00+00:00,11288.398,11288.398,11288.398,11288.398,11197.363,11135.0,11100.599609375,11218.990234375,11210.099609375,11288.740234375
2018-01-29 16:00:00+00:00,11007.46,11007.46,11098.431,11098.431,11189.401,11100.599609375,11218.990234375,11210.099609375,11288.740234375,11240.3701171875
2018-01-29 17:00:00+00:00,11090.396,11090.396,10999.49,11090.396,11090.396,11218.990234375,11210.099609375,11288.740234375,11240.3701171875,11240.2099609375
